LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate,2020-2021 Adv Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate
SCH,26,Dickenson County ,530,Ervinton Elementary,Elem,PK,5.0,Science,Gr 5,Science,48,50,31,0,0,0
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,English: Reading,End of Course,English Reading,72,85,85,13,17,18
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,English: Writing,End of Course,Writing,0,,,0,,
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,History and Social Sciences,End of Course,Geography,33,43,68,0,4,0
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,History and Social Sciences,End of Course,VA & US History,6,33,24,0,0,0
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,History and Social Sciences,End of Course,World History I,19,67,63,0,4,3
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,History and Social Sciences,End of Course,World History II,0,50,63,0,10,0
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,Mathematics,End of Course,Algebra I,61,86,91,0,2,3
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,Mathematics,End of Course,Algebra II,0,0,0,0,0,0
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,Mathematics,End of Course,Geometry,69,91,87,0,2,0
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,Mathematics,End of Course,Mathematics,,0,0,,0,0
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,Science,End of Course,Biology,62,68,78,5,6,7
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,Science,End of Course,Chemistry,,0,40,,0,0
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,Science,End of Course,Earth Science,,,45,,,0
SCH,26,Dickenson County ,275,Ridgeview High,High,9,12.0,Science,End of Course,Science,,0,0,,0,0
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,66,81,76,11,9,8
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,76,74,71,11,6,8
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,74,70,72,11,9,5
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,63,70,70,16,21,16
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,History and Social Sciences,Gr 8,History,0,,,0,,
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,61,70,66,6,14,7
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,56,77,68,9,10,6
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,50,42,51,4,1,3
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,52,73,80,3,2,1
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,98,100,100,20,20,16
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,0,,,0,,
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,Remote English: Reading,Gr 8,English Reading,0,,,0,,
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,0,,,0,,
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,Remote Science,Gr 8,Science,0,,,0,,
SCH,26,Dickenson County ,280,Ridgeview Middle,Middle,6,8.0,Science,Gr 8,Science,61,65,69,4,8,7
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,52,68,83,5,9,15
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,49,64,63,11,9,5
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,53,78,68,10,10,9
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,49,76,71,8,35,15
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,57,75,85,3,5,15
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,55,63,60,3,1,3
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,63,74,74,10,10,8
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,0,,,0,,
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,0,,,0,,
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,0,,,0,,
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,0,,,0,,
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,0,,,0,,
SCH,26,Dickenson County ,860,Sandlick Elementary,Elem,PK,5.0,Science,Gr 5,Science,32,66,68,2,16,14
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,English: Reading,End of Course,English Reading,70,75,74,12,15,17
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,English: Writing,End of Course,Writing,68,63,72,13,11,14
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,History and Social Sciences,End of Course,Geography,,32,51,,1,0
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,History and Social Sciences,End of Course,VA & US History,,0,29,,0,0
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,History and Social Sciences,End of Course,World History I,60,70,67,0,7,6
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,History and Social Sciences,End of Course,World History II,0,42,33,0,4,0
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,Mathematics,End of Course,Algebra I,46,75,78,0,1,0
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,Mathematics,End of Course,Algebra II,56,75,75,0,4,2
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,Mathematics,End of Course,Geometry,62,75,59,15,0,0
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,Mathematics,End of Course,Mathematics,,100,75,,17,25
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,Science,End of Course,Biology,57,63,76,3,8,13
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,Science,End of Course,Chemistry,,,0,,,0
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,Science,End of Course,Earth Science,52,65,59,3,6,1
SCH,27,Dinwiddie County ,500,Dinwiddie County High,High,9,12.0,Science,End of Course,Science,,100,75,,67,50
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,61,67,60,10,7,5
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,60,64,56,6,7,5
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,65,60,56,12,7,5
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,80,48,45,80,6,4
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,History and Social Sciences,Gr 8,History,0,,,0,,
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,,53,48,,7,3
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,35,40,41,5,2,2
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,24,38,39,3,1,1
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,24,49,45,2,1,1
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,65,88,93,5,8,13
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,63,,,13,,
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,100,,,20,,
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Remote English: Reading,Gr 8,English Reading,0,,,0,,
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,38,,,0,,
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,0,,,0,,
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Remote Mathematics,Gr 8,Mathematics,88,,,0,,
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Remote Science,Gr 8,Science,0,,,0,,
SCH,27,Dinwiddie County ,471,Dinwiddie County Middle,Middle,6,8.0,Science,Gr 8,Science,50,50,46,7,3,3
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,56,58,62,8,10,17
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,62,65,64,9,15,13
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,63,68,59,10,5,13
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,64,72,67,29,30,19
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,28,62,85,5,3,11
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,49,59,60,2,9,4
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,53,53,66,8,10,7
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,0,,,0,,
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,0,,,0,,
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,0,,,0,,
SCH,27,Dinwiddie County ,310,Dinwiddie Elementary,Elem,PK,5.0,Science,Gr 5,Science,49,54,51,14,16,10
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,93,74,12,15,15
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,69,82,91,10,17,17
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,66,69,68,6,5,8
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,86,81,89,36,34,57
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,82,96,84,31,43,36
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,74,93,97,13,23,28
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,74,78,89,8,8,13
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,89,,,44,,
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,78,,,22,,
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,50,,,13,,
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,89,,,44,,
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,67,,,11,,
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,38,,,0,,
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,50,,,13,,
SCH,27,Dinwiddie County ,250,Midway Elementary,Elem,PK,5.0,Science,Gr 5,Science,72,66,79,12,13,24
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,49,71,63,3,3,7
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,56,65,73,11,8,8
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,61,69,68,5,7,2
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,48,63,73,20,5,23
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,47,64,60,5,3,2
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,33,63,61,4,2,1
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,51,74,68,2,6,11
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,83,,,17,,
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,0,,,0,,
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,67,,,17,,
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,67,,,33,,
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,0,,,0,,
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,29,,,0,,
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,29,,,0,,
SCH,27,Dinwiddie County ,10,Southside Elementary,Elem,PK,5.0,Science,Gr 5,Science,39,61,60,7,15,10
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,72,61,71,14,3,17
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,67,85,76,8,12,15
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,67,70,76,12,7,7
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,65,77,85,16,42,43
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,67,67,74,14,3,10
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,62,93,76,14,20,15
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,58,83,86,9,13,21
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,78,,,44,,
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,0,,,0,,
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,88,,,13,,
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,0,,,0,,
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,0,,,0,,
SCH,27,Dinwiddie County ,180,Sunnyside Elementary,Elem,PK,5.0,Science,Gr 5,Science,59,72,79,9,15,17
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,42,67,66,3,6,6
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,75,65,69,13,10,7
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,75,77,61,12,6,2
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,66,73,66,9,25,14
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,28,65,67,1,2,8
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,51,58,55,5,3,1
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,59,69,53,4,8,2
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,0,,,0,,
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,75,,,8,,
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,78,,,11,,
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,0,,,0,,
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,64,,,9,,
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,63,,,13,,
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,63,,,13,,
SCH,27,Dinwiddie County ,520,Sutherland Elementary,Elem,PK,5.0,Science,Gr 5,Science,38,48,45,4,9,2
SCH,28,Essex County ,10,Essex High,High,9,12.0,English: Reading,Gr 8,English Reading,41,60,61,2,4,6
SCH,28,Essex County ,10,Essex High,High,9,12.0,English: Reading,End of Course,English Reading,76,73,81,20,14,11
SCH,28,Essex County ,10,Essex High,High,9,12.0,English: Writing,Gr 8,Writing,18,41,38,0,1,7
SCH,28,Essex County ,10,Essex High,High,9,12.0,English: Writing,End of Course,Writing,0,,,0,,
SCH,28,Essex County ,10,Essex High,High,9,12.0,History and Social Sciences,Content Specific,Civics & Econ,60,74,48,10,14,3
SCH,28,Essex County ,10,Essex High,High,9,12.0,History and Social Sciences,End of Course,Geography,24,,,3,,
SCH,28,Essex County ,10,Essex High,High,9,12.0,History and Social Sciences,End of Course,VA & US History,7,40,26,0,0,0
SCH,28,Essex County ,10,Essex High,High,9,12.0,History and Social Sciences,End of Course,World History I,44,43,42,12,4,0
SCH,28,Essex County ,10,Essex High,High,9,12.0,History and Social Sciences,End of Course,World History II,0,57,0,0,0,0
SCH,28,Essex County ,10,Essex High,High,9,12.0,Mathematics,Gr 8,Mathematics,0,83,74,0,0,0
SCH,28,Essex County ,10,Essex High,High,9,12.0,Mathematics,End of Course,Algebra I,30,83,100,0,1,11
SCH,28,Essex County ,10,Essex High,High,9,12.0,Mathematics,End of Course,Algebra II,71,40,56,0,0,0
SCH,28,Essex County ,10,Essex High,High,9,12.0,Mathematics,End of Course,Geometry,67,63,36,0,0,1
SCH,28,Essex County ,10,Essex High,High,9,12.0,Mathematics,End of Course,Mathematics,,0,,,0,
SCH,28,Essex County ,10,Essex High,High,9,12.0,Remote English: Reading,Gr 8,English Reading,64,,,0,,
SCH,28,Essex County ,10,Essex High,High,9,12.0,Remote Mathematics,Gr 8,Mathematics,17,,,0,,
SCH,28,Essex County ,10,Essex High,High,9,12.0,Remote Science,Gr 8,Science,69,,,0,,
SCH,28,Essex County ,10,Essex High,High,9,12.0,Science,Gr 8,Science,34,62,49,0,3,2
SCH,28,Essex County ,10,Essex High,High,9,12.0,Science,End of Course,Biology,39,48,69,3,0,4
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,English: Reading,Gr 4,English Reading,41,51,49,2,3,3
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,English: Reading,Gr 5,English Reading,40,59,66,0,5,3
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,English: Reading,Gr 6,English Reading,59,59,71,6,3,6
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,English: Reading,Gr 7,English Reading,59,72,60,2,9,6
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,History and Social Sciences,Content Specific,VA Studies,34,37,49,2,3,12
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Mathematics,Gr 4,Mathematics,11,30,32,0,1,1
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Mathematics,Gr 5,Mathematics,2,41,51,0,0,1
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Mathematics,Gr 6,Mathematics,20,47,68,1,4,3
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Mathematics,Gr 7,Mathematics,12,31,51,1,4,0
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Mathematics,Gr 8,Mathematics,75,,100,6,,9
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Mathematics,End of Course,Algebra I,50,0,93,0,0,7
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Remote English: Reading,Gr 4,English Reading,20,,,20,,
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Remote English: Reading,Gr 5,English Reading,0,,,0,,
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Remote English: Reading,Gr 6,English Reading,0,,,0,,
SCH,28,Essex County ,150,James H. Cary Intermediate ,Combined,5,8.0,Remote English: Reading,Gr 7,English Reading,0,,,0,,
