Div Num,Div Name,Subject,Grade,Test,2021-2022 Pass Rate,2022-2023 Pass Rate,2023-2024 Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate,2023-2024 Adv Pass Rate
11,Bland County ,Mathematics,End of Course,Mathematics,,,0,,,0
11,Bland County ,Science,Gr 5,Science,69,80,75,8,27,15
11,Bland County ,Science,Gr 8,Science,76,61,67,7,2,0
11,Bland County ,Science,End of Course,Biology,79,83,95,11,0,8
11,Bland County ,Science,End of Course,Earth Science,0,0,,0,0,
11,Bland County ,Science,End of Course,Science,,0,0,,0,0
12,Botetourt County ,English: Reading,Gr 3,English Reading,87,84,85,15,15,17
12,Botetourt County ,English: Reading,Gr 4,English Reading,83,87,86,20,23,24
12,Botetourt County ,English: Reading,Gr 5,English Reading,83,81,83,11,12,11
12,Botetourt County ,English: Reading,Gr 6,English Reading,83,83,83,18,16,15
12,Botetourt County ,English: Reading,Gr 7,English Reading,80,84,81,11,16,11
12,Botetourt County ,English: Reading,Gr 8,English Reading,84,80,82,13,13,13
12,Botetourt County ,English: Reading,End of Course,English Reading,92,89,91,26,26,27
12,Botetourt County ,English: Writing,Gr 8,Writing,66,64,,13,13,
12,Botetourt County ,English: Writing,End of Course,Writing,,0,,,0,
12,Botetourt County ,History and Social Sciences,Content Specific,Civics & Econ,87,83,84,28,25,23
12,Botetourt County ,History and Social Sciences,Content Specific,VA Studies,81,86,84,42,41,40
12,Botetourt County ,History and Social Sciences,End of Course,VA & US History,60,34,33,10,0,2
12,Botetourt County ,History and Social Sciences,End of Course,World History I,77,79,80,6,11,11
12,Botetourt County ,History and Social Sciences,End of Course,World History II,0,27,14,0,0,5
12,Botetourt County ,Mathematics,Gr 3,Mathematics,88,83,85,11,16,13
12,Botetourt County ,Mathematics,Gr 4,Mathematics,86,86,85,17,19,18
12,Botetourt County ,Mathematics,Gr 5,Mathematics,79,81,84,15,12,14
12,Botetourt County ,Mathematics,Gr 6,Mathematics,84,85,80,20,21,16
12,Botetourt County ,Mathematics,Gr 7,Mathematics,80,86,87,10,16,15
12,Botetourt County ,Mathematics,Gr 8,Mathematics,80,81,78,2,4,5
12,Botetourt County ,Mathematics,End of Course,Algebra I,91,92,96,18,19,20
12,Botetourt County ,Mathematics,End of Course,Algebra II,98,100,97,37,15,16
12,Botetourt County ,Mathematics,End of Course,Geometry,93,94,92,10,13,13
12,Botetourt County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
12,Botetourt County ,Science,Gr 5,Science,77,75,81,22,16,23
12,Botetourt County ,Science,Gr 8,Science,78,70,78,8,7,10
12,Botetourt County ,Science,End of Course,Biology,72,75,80,8,7,7
12,Botetourt County ,Science,End of Course,Chemistry,0,77,67,0,46,13
12,Botetourt County ,Science,End of Course,Earth Science,78,85,80,1,6,4
12,Botetourt County ,Science,End of Course,Science,0,0,0,0,0,0
102,Bristol City ,English: Reading,Gr 3,English Reading,70,68,60,14,13,8
102,Bristol City ,English: Reading,Gr 4,English Reading,70,79,77,10,10,20
102,Bristol City ,English: Reading,Gr 5,English Reading,66,76,72,9,10,8
102,Bristol City ,English: Reading,Gr 6,English Reading,72,71,71,10,8,10
102,Bristol City ,English: Reading,Gr 7,English Reading,65,60,70,6,9,4
102,Bristol City ,English: Reading,Gr 8,English Reading,70,73,69,7,8,11
102,Bristol City ,English: Reading,End of Course,English Reading,82,82,82,25,21,18
102,Bristol City ,English: Writing,Gr 8,Writing,54,51,,8,5,
102,Bristol City ,English: Writing,End of Course,Writing,,80,0,,17,0
102,Bristol City ,History and Social Sciences,Content Specific,Civics & Econ,56,57,63,14,9,8
102,Bristol City ,History and Social Sciences,Content Specific,VA Studies,70,74,73,32,29,33
102,Bristol City ,History and Social Sciences,End of Course,Geography,46,53,14,0,5,0
102,Bristol City ,History and Social Sciences,End of Course,VA & US History,47,0,0,0,0,0
102,Bristol City ,History and Social Sciences,End of Course,World History I,71,75,86,15,16,9
102,Bristol City ,History and Social Sciences,End of Course,World History II,0,0,,0,0,
102,Bristol City ,Mathematics,Gr 3,Mathematics,62,60,57,9,5,5
102,Bristol City ,Mathematics,Gr 4,Mathematics,70,76,76,10,10,10
102,Bristol City ,Mathematics,Gr 5,Mathematics,66,73,68,9,10,3
102,Bristol City ,Mathematics,Gr 6,Mathematics,50,57,59,7,3,8
102,Bristol City ,Mathematics,Gr 7,Mathematics,58,57,60,6,9,3
102,Bristol City ,Mathematics,Gr 8,Mathematics,49,44,48,4,3,0
102,Bristol City ,Mathematics,End of Course,Algebra I,84,84,79,10,10,8
102,Bristol City ,Mathematics,End of Course,Algebra II,0,0,0,0,0,0
102,Bristol City ,Mathematics,End of Course,Geometry,77,78,80,8,0,3
102,Bristol City ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
102,Bristol City ,Science,Gr 5,Science,64,72,61,19,22,18
102,Bristol City ,Science,Gr 8,Science,58,58,59,2,4,5
102,Bristol City ,Science,End of Course,Biology,65,65,69,9,5,4
102,Bristol City ,Science,End of Course,Chemistry,0,0,0,0,0,0
102,Bristol City ,Science,End of Course,Earth Science,61,62,38,0,0,0
102,Bristol City ,Science,End of Course,Science,0,0,0,0,0,0
13,Brunswick County ,English: Reading,Gr 3,English Reading,51,64,67,4,7,13
13,Brunswick County ,English: Reading,Gr 4,English Reading,55,77,78,8,17,13
13,Brunswick County ,English: Reading,Gr 5,English Reading,64,58,70,4,5,11
13,Brunswick County ,English: Reading,Gr 6,English Reading,54,68,60,5,6,8
13,Brunswick County ,English: Reading,Gr 7,English Reading,48,61,58,5,5,4
13,Brunswick County ,English: Reading,Gr 8,English Reading,50,45,59,4,6,7
13,Brunswick County ,English: Reading,End of Course,English Reading,74,73,72,13,15,12
13,Brunswick County ,English: Writing,Gr 8,Writing,25,28,,2,2,
13,Brunswick County ,English: Writing,End of Course,Writing,59,65,48,8,7,3
13,Brunswick County ,History and Social Sciences,Content Specific,Civics & Econ,45,50,62,1,5,12
13,Brunswick County ,History and Social Sciences,Content Specific,VA Studies,43,51,47,7,8,7
13,Brunswick County ,History and Social Sciences,End of Course,VA & US History,28,26,10,0,0,0
13,Brunswick County ,History and Social Sciences,End of Course,World History I,52,49,37,2,2,6
13,Brunswick County ,History and Social Sciences,End of Course,World History II,30,50,35,5,6,5
13,Brunswick County ,Mathematics,Gr 3,Mathematics,58,68,73,4,9,10
13,Brunswick County ,Mathematics,Gr 4,Mathematics,60,72,83,5,7,9
13,Brunswick County ,Mathematics,Gr 5,Mathematics,70,69,83,1,6,13
13,Brunswick County ,Mathematics,Gr 6,Mathematics,32,49,47,1,3,4
13,Brunswick County ,Mathematics,Gr 7,Mathematics,29,36,49,0,2,1
13,Brunswick County ,Mathematics,Gr 8,Mathematics,34,22,48,0,0,3
13,Brunswick County ,Mathematics,End of Course,Algebra I,76,79,76,2,2,3
13,Brunswick County ,Mathematics,End of Course,Algebra II,84,20,,0,0,
13,Brunswick County ,Mathematics,End of Course,Geometry,56,76,80,0,0,3
13,Brunswick County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
13,Brunswick County ,Science,Gr 5,Science,42,49,63,3,8,8
13,Brunswick County ,Science,Gr 8,Science,26,32,33,3,2,1
13,Brunswick County ,Science,End of Course,Biology,46,46,52,0,2,1
13,Brunswick County ,Science,End of Course,Earth Science,33,24,21,0,0,0
13,Brunswick County ,Science,End of Course,Science,0,0,0,0,0,0
14,Buchanan County ,English: Reading,Gr 3,English Reading,67,61,74,8,1,6
14,Buchanan County ,English: Reading,Gr 4,English Reading,67,73,78,8,11,9
14,Buchanan County ,English: Reading,Gr 5,English Reading,61,65,79,5,3,6
14,Buchanan County ,English: Reading,Gr 6,English Reading,58,64,69,6,7,7
14,Buchanan County ,English: Reading,Gr 7,English Reading,69,59,70,4,8,6
14,Buchanan County ,English: Reading,Gr 8,English Reading,58,59,58,8,6,5
14,Buchanan County ,English: Reading,End of Course,English Reading,87,83,83,18,18,20
14,Buchanan County ,English: Writing,Gr 8,Writing,46,46,,4,7,
14,Buchanan County ,English: Writing,End of Course,Writing,79,71,79,16,18,16
14,Buchanan County ,History and Social Sciences,Content Specific,Civics & Econ,65,72,64,9,7,8
14,Buchanan County ,History and Social Sciences,Content Specific,VA Studies,64,58,70,20,13,25
14,Buchanan County ,History and Social Sciences,End of Course,Geography,61,53,63,3,2,1
14,Buchanan County ,History and Social Sciences,End of Course,VA & US History,32,47,32,0,0,0
14,Buchanan County ,History and Social Sciences,End of Course,World History I,51,47,26,1,2,0
14,Buchanan County ,History and Social Sciences,End of Course,World History II,,0,67,,0,0
14,Buchanan County ,Mathematics,Gr 3,Mathematics,51,63,72,1,5,3
14,Buchanan County ,Mathematics,Gr 4,Mathematics,47,64,70,2,6,6
14,Buchanan County ,Mathematics,Gr 5,Mathematics,48,62,69,5,2,6
14,Buchanan County ,Mathematics,Gr 6,Mathematics,45,57,70,3,5,4
14,Buchanan County ,Mathematics,Gr 7,Mathematics,63,48,68,3,2,6
14,Buchanan County ,Mathematics,Gr 8,Mathematics,48,49,37,2,1,1
14,Buchanan County ,Mathematics,End of Course,Algebra I,90,91,86,3,3,5
14,Buchanan County ,Mathematics,End of Course,Algebra II,,0,0,,0,0
14,Buchanan County ,Mathematics,End of Course,Geometry,64,52,64,0,2,4
14,Buchanan County ,Science,Gr 5,Science,55,65,62,8,5,8
14,Buchanan County ,Science,Gr 8,Science,51,62,54,3,2,3
14,Buchanan County ,Science,End of Course,Biology,57,62,60,2,3,1
14,Buchanan County ,Science,End of Course,Chemistry,,0,,,0,
14,Buchanan County ,Science,End of Course,Earth Science,68,62,79,2,4,6
15,Buckingham County ,English: Reading,Gr 3,English Reading,51,42,63,4,2,6
15,Buckingham County ,English: Reading,Gr 4,English Reading,58,57,59,8,4,11
15,Buckingham County ,English: Reading,Gr 5,English Reading,57,59,58,6,8,4
15,Buckingham County ,English: Reading,Gr 6,English Reading,56,58,61,6,9,7
15,Buckingham County ,English: Reading,Gr 7,English Reading,64,54,57,5,6,5
15,Buckingham County ,English: Reading,Gr 8,English Reading,52,52,66,6,5,8
15,Buckingham County ,English: Reading,End of Course,English Reading,82,80,67,14,16,10
15,Buckingham County ,English: Writing,Gr 8,Writing,37,24,,1,3,
15,Buckingham County ,English: Writing,End of Course,Writing,74,74,66,11,12,6
15,Buckingham County ,History and Social Sciences,Content Specific,Civics & Econ,0,53,56,0,5,11
15,Buckingham County ,History and Social Sciences,Content Specific,VA Studies,36,50,61,7,9,14
15,Buckingham County ,History and Social Sciences,End of Course,VA & US History,48,49,54,2,1,2
15,Buckingham County ,History and Social Sciences,End of Course,World History I,30,32,27,0,1,0
15,Buckingham County ,History and Social Sciences,End of Course,World History II,50,,0,8,,0
15,Buckingham County ,Mathematics,Gr 3,Mathematics,55,44,63,1,7,7
15,Buckingham County ,Mathematics,Gr 4,Mathematics,48,51,54,2,3,5
15,Buckingham County ,Mathematics,Gr 5,Mathematics,39,54,51,2,3,6
15,Buckingham County ,Mathematics,Gr 6,Mathematics,55,55,53,5,5,1
15,Buckingham County ,Mathematics,Gr 7,Mathematics,49,18,58,1,0,0
15,Buckingham County ,Mathematics,Gr 8,Mathematics,50,52,57,5,2,1
15,Buckingham County ,Mathematics,End of Course,Algebra I,90,85,92,6,1,4
15,Buckingham County ,Mathematics,End of Course,Algebra II,0,0,,0,0,
15,Buckingham County ,Mathematics,End of Course,Geometry,81,83,63,7,3,4
15,Buckingham County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
15,Buckingham County ,Science,Gr 5,Science,40,48,52,5,4,6
15,Buckingham County ,Science,Gr 8,Science,57,59,58,4,5,4
15,Buckingham County ,Science,End of Course,Biology,62,59,74,4,2,1
15,Buckingham County ,Science,End of Course,Chemistry,,0,,,0,
15,Buckingham County ,Science,End of Course,Earth Science,,0,0,,0,0
15,Buckingham County ,Science,End of Course,Science,0,0,0,0,0,0
103,Buena Vista City ,English: Reading,Gr 3,English Reading,81,57,86,8,3,19
103,Buena Vista City ,English: Reading,Gr 4,English Reading,71,73,64,8,23,4
103,Buena Vista City ,English: Reading,Gr 5,English Reading,82,65,73,9,8,15
103,Buena Vista City ,English: Reading,Gr 6,English Reading,78,74,74,13,14,11
103,Buena Vista City ,English: Reading,Gr 7,English Reading,76,74,81,9,10,13
103,Buena Vista City ,English: Reading,Gr 8,English Reading,61,70,74,4,9,8
103,Buena Vista City ,English: Reading,End of Course,English Reading,84,71,72,15,7,18
103,Buena Vista City ,English: Writing,Gr 8,Writing,34,55,50,3,6,0
103,Buena Vista City ,English: Writing,End of Course,Writing,66,64,60,8,9,7
103,Buena Vista City ,History and Social Sciences,Content Specific,Civics & Econ,72,61,75,9,7,21
103,Buena Vista City ,History and Social Sciences,Content Specific,VA Studies,83,72,57,38,27,7
103,Buena Vista City ,History and Social Sciences,End of Course,Geography,59,71,0,0,0,0
103,Buena Vista City ,History and Social Sciences,End of Course,VA & US History,0,22,0,0,0,0
103,Buena Vista City ,History and Social Sciences,End of Course,World History I,44,63,,2,6,
103,Buena Vista City ,History and Social Sciences,End of Course,World History II,42,14,,4,4,
103,Buena Vista City ,Mathematics,Gr 3,Mathematics,81,74,79,15,8,19
103,Buena Vista City ,Mathematics,Gr 4,Mathematics,67,73,56,6,11,2
103,Buena Vista City ,Mathematics,Gr 5,Mathematics,49,52,75,5,5,12
103,Buena Vista City ,Mathematics,Gr 6,Mathematics,73,74,81,10,9,15
103,Buena Vista City ,Mathematics,Gr 7,Mathematics,76,85,82,17,15,9
103,Buena Vista City ,Mathematics,Gr 8,Mathematics,44,64,72,2,2,4
103,Buena Vista City ,Mathematics,End of Course,Algebra I,85,88,98,6,13,18
103,Buena Vista City ,Mathematics,End of Course,Algebra II,0,,,0,,
103,Buena Vista City ,Mathematics,End of Course,Geometry,67,92,94,0,0,12
103,Buena Vista City ,Science,Gr 5,Science,58,70,80,11,18,32
103,Buena Vista City ,Science,Gr 8,Science,48,60,63,3,2,8
103,Buena Vista City ,Science,End of Course,Biology,53,72,75,2,4,2
103,Buena Vista City ,Science,End of Course,Chemistry,,,0,,,0
103,Buena Vista City ,Science,End of Course,Earth Science,79,75,87,6,4,5
103,Buena Vista City ,Science,End of Course,Science,,0,,,0,
16,Campbell County ,English: Reading,Gr 3,English Reading,68,71,65,6,9,8
16,Campbell County ,English: Reading,Gr 4,English Reading,73,76,76,12,13,14
16,Campbell County ,English: Reading,Gr 5,English Reading,70,73,77,7,8,9
16,Campbell County ,English: Reading,Gr 6,English Reading,72,73,72,11,12,10
16,Campbell County ,English: Reading,Gr 7,English Reading,70,69,68,10,10,7
16,Campbell County ,English: Reading,Gr 8,English Reading,69,68,71,8,9,9
16,Campbell County ,English: Reading,End of Course,English Reading,89,86,84,22,21,17
16,Campbell County ,English: Writing,Gr 8,Writing,44,52,,6,8,
16,Campbell County ,English: Writing,End of Course,Writing,0,,,0,,
16,Campbell County ,History and Social Sciences,Content Specific,Civics & Econ,69,72,74,12,16,18
16,Campbell County ,History and Social Sciences,Content Specific,VA Studies,69,74,76,22,29,32
16,Campbell County ,History and Social Sciences,End of Course,Geography,0,0,0,0,0,0
16,Campbell County ,History and Social Sciences,End of Course,VA & US History,58,36,28,0,6,2
16,Campbell County ,History and Social Sciences,End of Course,World History I,72,70,76,8,13,15
16,Campbell County ,History and Social Sciences,End of Course,World History II,25,19,24,0,5,0
16,Campbell County ,Mathematics,Gr 3,Mathematics,76,78,76,7,10,7
16,Campbell County ,Mathematics,Gr 4,Mathematics,75,75,77,10,9,13
16,Campbell County ,Mathematics,Gr 5,Mathematics,69,77,77,8,8,11
16,Campbell County ,Mathematics,Gr 6,Mathematics,63,66,71,7,9,8
16,Campbell County ,Mathematics,Gr 7,Mathematics,56,61,57,5,4,4
16,Campbell County ,Mathematics,Gr 8,Mathematics,42,46,48,0,1,1
16,Campbell County ,Mathematics,End of Course,Algebra I,85,84,87,6,6,7
16,Campbell County ,Mathematics,End of Course,Algebra II,85,0,0,0,0,0
16,Campbell County ,Mathematics,End of Course,Geometry,86,88,85,7,8,8
16,Campbell County ,Mathematics,End of Course,Mathematics,95,82,86,15,29,29
16,Campbell County ,Science,Gr 5,Science,67,73,75,15,19,18
16,Campbell County ,Science,Gr 8,Science,48,51,73,3,3,27
16,Campbell County ,Science,End of Course,Biology,72,73,72,7,6,4
16,Campbell County ,Science,End of Course,Chemistry,0,0,0,0,0,0
16,Campbell County ,Science,End of Course,Earth Science,64,63,70,4,5,5
16,Campbell County ,Science,End of Course,Science,85,82,100,59,53,33
17,Caroline County ,English: Reading,Gr 3,English Reading,65,59,59,10,6,5
17,Caroline County ,English: Reading,Gr 4,English Reading,62,71,62,9,10,6
17,Caroline County ,English: Reading,Gr 5,English Reading,64,60,68,6,3,5
17,Caroline County ,English: Reading,Gr 6,English Reading,53,57,52,4,7,3
17,Caroline County ,English: Reading,Gr 7,English Reading,65,56,57,9,6,6
17,Caroline County ,English: Reading,Gr 8,English Reading,53,53,56,5,4,6
17,Caroline County ,English: Reading,End of Course,English Reading,79,82,78,21,19,17
17,Caroline County ,English: Writing,Gr 8,Writing,36,39,,5,5,
17,Caroline County ,English: Writing,End of Course,Writing,65,72,68,12,12,10
17,Caroline County ,History and Social Sciences,Content Specific,Civics & Econ,58,64,65,11,14,10
17,Caroline County ,History and Social Sciences,Content Specific,VA Studies,64,74,70,19,24,21
17,Caroline County ,History and Social Sciences,End of Course,Geography,0,0,0,0,0,0
17,Caroline County ,History and Social Sciences,End of Course,VA & US History,16,36,23,0,2,0
17,Caroline County ,History and Social Sciences,End of Course,World History I,55,49,17,4,2,0
17,Caroline County ,History and Social Sciences,End of Course,World History II,29,16,3,0,1,0
17,Caroline County ,Mathematics,Gr 3,Mathematics,64,61,63,6,7,6
17,Caroline County ,Mathematics,Gr 4,Mathematics,51,63,54,4,5,4
17,Caroline County ,Mathematics,Gr 5,Mathematics,60,64,68,8,8,8
17,Caroline County ,Mathematics,Gr 6,Mathematics,35,46,46,2,1,2
17,Caroline County ,Mathematics,Gr 7,Mathematics,36,35,33,1,0,0
17,Caroline County ,Mathematics,Gr 8,Mathematics,40,43,45,1,4,1
17,Caroline County ,Mathematics,End of Course,Algebra I,76,60,76,3,4,6
17,Caroline County ,Mathematics,End of Course,Algebra II,73,50,56,0,7,19
17,Caroline County ,Mathematics,End of Course,Geometry,72,64,46,0,1,1
17,Caroline County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
17,Caroline County ,Science,Gr 5,Science,52,66,68,9,10,17
17,Caroline County ,Science,Gr 8,Science,46,53,46,1,3,1
17,Caroline County ,Science,End of Course,Biology,65,69,65,3,3,2
17,Caroline County ,Science,End of Course,Chemistry,0,0,0,0,0,0
17,Caroline County ,Science,End of Course,Earth Science,36,50,40,0,0,0
17,Caroline County ,Science,End of Course,Science,0,0,0,0,0,0
18,Carroll County ,English: Reading,Gr 3,English Reading,70,70,71,8,11,8
18,Carroll County ,English: Reading,Gr 4,English Reading,83,78,76,13,10,12
18,Carroll County ,English: Reading,Gr 5,English Reading,76,81,73,9,4,7
18,Carroll County ,English: Reading,Gr 6,English Reading,77,76,79,12,9,12
