Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2021-2022 Pass Rate,2022-2023 Pass Rate,2023-2024 Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate,2023-2024 Adv Pass Rate
10,Bedford County ,180,Montvale Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,74,59,78,5,5,3
10,Bedford County ,180,Montvale Elementary,Elem,PK,5,Science,Gr 5,Science,66,45,78,8,3,13
10,Bedford County ,610,New London Academy Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,75,84,12,15,16
10,Bedford County ,610,New London Academy Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,80,90,88,28,26,24
10,Bedford County ,610,New London Academy Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,93,87,88,22,23,17
10,Bedford County ,610,New London Academy Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,67,81,95,16,48,61
10,Bedford County ,610,New London Academy Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,81,88,82,7,18,25
10,Bedford County ,610,New London Academy Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,74,93,95,20,19,36
10,Bedford County ,610,New London Academy Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,90,77,90,45,25,22
10,Bedford County ,610,New London Academy Elementary,Elem,PK,5,Mathematics,Gr 6,Mathematics,0,,,0,,
10,Bedford County ,610,New London Academy Elementary,Elem,PK,5,Science,Gr 5,Science,88,81,81,29,34,25
10,Bedford County ,1170,Otter River Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,86,83,6,17,9
10,Bedford County ,1170,Otter River Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,94,74,85,19,20,3
10,Bedford County ,1170,Otter River Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,87,79,78,10,6,19
10,Bedford County ,1170,Otter River Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,78,77,82,22,34,30
10,Bedford County ,1170,Otter River Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,70,91,91,12,23,9
10,Bedford County ,1170,Otter River Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,78,74,88,16,17,9
10,Bedford County ,1170,Otter River Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,74,75,69,19,13,19
10,Bedford County ,1170,Otter River Elementary,Elem,PK,5,Science,Gr 5,Science,61,76,59,16,21,16
10,Bedford County ,1190,Staunton River High,High,09,12,English: Reading,End of Course,English Reading,82,87,83,19,22,16
10,Bedford County ,1190,Staunton River High,High,09,12,English: Writing,End of Course,Writing,63,70,72,18,15,19
10,Bedford County ,1190,Staunton River High,High,09,12,History and Social Sciences,End of Course,Geography,0,0,0,0,0,0
10,Bedford County ,1190,Staunton River High,High,09,12,History and Social Sciences,End of Course,VA & US History,36,42,29,0,0,0
10,Bedford County ,1190,Staunton River High,High,09,12,History and Social Sciences,End of Course,World History I,14,0,80,0,0,0
10,Bedford County ,1190,Staunton River High,High,09,12,History and Social Sciences,End of Course,World History II,30,16,2,1,1,0
10,Bedford County ,1190,Staunton River High,High,09,12,Mathematics,End of Course,Algebra I,69,78,72,1,2,0
10,Bedford County ,1190,Staunton River High,High,09,12,Mathematics,End of Course,Algebra II,100,0,0,30,0,0
10,Bedford County ,1190,Staunton River High,High,09,12,Mathematics,End of Course,Geometry,88,69,73,2,2,0
10,Bedford County ,1190,Staunton River High,High,09,12,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
10,Bedford County ,1190,Staunton River High,High,09,12,Science,End of Course,Biology,61,51,57,3,0,2
10,Bedford County ,1190,Staunton River High,High,09,12,Science,End of Course,Chemistry,0,,0,0,,0
10,Bedford County ,1190,Staunton River High,High,09,12,Science,End of Course,Earth Science,40,56,71,0,0,0
10,Bedford County ,1190,Staunton River High,High,09,12,Science,End of Course,Science,0,0,0,0,0,0
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,English: Reading,Gr 6,English Reading,59,68,68,6,7,9
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,English: Reading,Gr 7,English Reading,58,61,68,5,8,5
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,English: Reading,Gr 8,English Reading,60,64,69,6,6,5
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,English: Writing,Gr 8,Writing,40,40,,3,3,
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,History and Social Sciences,Content Specific,Civics & Econ,69,70,68,11,17,11
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,History and Social Sciences,End of Course,Geography,,,64,,,3
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,History and Social Sciences,End of Course,World History I,44,65,90,2,7,0
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,Mathematics,Gr 6,Mathematics,47,55,68,3,4,13
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,Mathematics,Gr 7,Mathematics,36,39,48,0,0,0
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,Mathematics,Gr 8,Mathematics,43,47,63,1,1,3
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,Mathematics,End of Course,Algebra I,93,85,98,10,11,20
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,Mathematics,End of Course,Geometry,,,0,,,0
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,Science,Gr 8,Science,41,49,0,0,2,0
10,Bedford County ,1191,Staunton River Middle,Middle,06,8,Science,End of Course,Earth Science,55,58,61,1,1,2
10,Bedford County ,640,Stewartsville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,66,76,7,5,18
10,Bedford County ,640,Stewartsville Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,68,74,65,7,15,5
10,Bedford County ,640,Stewartsville Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,86,74,72,14,8,2
10,Bedford County ,640,Stewartsville Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,50,70,62,16,20,12
10,Bedford County ,640,Stewartsville Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,58,72,82,13,10,10
10,Bedford County ,640,Stewartsville Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,68,74,71,0,11,18
10,Bedford County ,640,Stewartsville Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,66,72,64,11,10,12
10,Bedford County ,640,Stewartsville Elementary,Elem,PK,5,Science,Gr 5,Science,71,63,64,14,11,14
10,Bedford County ,1213,Thomas Jefferson Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,84,80,32,20,21
10,Bedford County ,1213,Thomas Jefferson Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,84,79,94,24,23,28
10,Bedford County ,1213,Thomas Jefferson Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,88,85,75,26,22,16
10,Bedford County ,1213,Thomas Jefferson Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,81,77,86,23,39,43
10,Bedford County ,1213,Thomas Jefferson Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,74,87,88,14,23,21
10,Bedford County ,1213,Thomas Jefferson Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,77,77,96,12,12,26
10,Bedford County ,1213,Thomas Jefferson Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,92,89,83,29,24,26
10,Bedford County ,1213,Thomas Jefferson Elementary,Elem,PK,5,Mathematics,Gr 6,Mathematics,0,0,,0,0,
10,Bedford County ,1213,Thomas Jefferson Elementary,Elem,PK,5,Science,Gr 5,Science,77,84,77,20,28,23
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,English: Reading,Gr 3,English Reading,68,62,57,6,2,4
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,English: Reading,Gr 4,English Reading,57,72,66,18,18,6
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,English: Reading,Gr 5,English Reading,69,73,70,6,24,4
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,English: Reading,Gr 6,English Reading,74,80,73,19,13,15
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,58,76,74,14,22,23
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,Mathematics,Gr 3,Mathematics,85,83,78,15,8,2
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,Mathematics,Gr 4,Mathematics,57,74,64,2,6,4
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,Mathematics,Gr 5,Mathematics,58,82,64,6,16,2
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,Mathematics,Gr 6,Mathematics,79,82,77,14,7,17
11,Bland County ,250,Bland County Elementary ,Elem,PK,5,Science,Gr 5,Science,69,80,75,8,27,15
11,Bland County ,260,Bland County High,High,06,12,English: Reading,Gr 7,English Reading,76,79,82,9,11,9
11,Bland County ,260,Bland County High,High,06,12,English: Reading,Gr 8,English Reading,75,64,76,15,10,11
11,Bland County ,260,Bland County High,High,06,12,English: Reading,End of Course,English Reading,96,94,91,27,29,33
11,Bland County ,260,Bland County High,High,06,12,English: Writing,Gr 8,Writing,61,41,,10,6,
11,Bland County ,260,Bland County High,High,06,12,English: Writing,End of Course,Writing,84,88,98,22,27,20
11,Bland County ,260,Bland County High,High,06,12,History and Social Sciences,Content Specific,Civics & Econ,83,72,74,24,14,10
11,Bland County ,260,Bland County High,High,06,12,History and Social Sciences,End of Course,Geography,82,85,85,10,10,13
11,Bland County ,260,Bland County High,High,06,12,History and Social Sciences,End of Course,VA & US History,0,0,0,0,0,0
11,Bland County ,260,Bland County High,High,06,12,History and Social Sciences,End of Course,World History I,64,84,96,7,11,50
11,Bland County ,260,Bland County High,High,06,12,History and Social Sciences,End of Course,World History II,0,0,0,0,0,0
11,Bland County ,260,Bland County High,High,06,12,Mathematics,Gr 7,Mathematics,70,67,65,4,6,4
11,Bland County ,260,Bland County High,High,06,12,Mathematics,Gr 8,Mathematics,49,44,65,0,4,4
11,Bland County ,260,Bland County High,High,06,12,Mathematics,End of Course,Algebra I,94,96,98,9,14,9
11,Bland County ,260,Bland County High,High,06,12,Mathematics,End of Course,Algebra II,0,0,,0,0,
11,Bland County ,260,Bland County High,High,06,12,Mathematics,End of Course,Geometry,59,85,86,3,5,0
11,Bland County ,260,Bland County High,High,06,12,Mathematics,End of Course,Mathematics,,,0,,,0
11,Bland County ,260,Bland County High,High,06,12,Science,Gr 8,Science,76,61,67,7,2,0
11,Bland County ,260,Bland County High,High,06,12,Science,End of Course,Biology,79,83,97,11,0,8
11,Bland County ,260,Bland County High,High,06,12,Science,End of Course,Earth Science,0,0,,0,0,
11,Bland County ,260,Bland County High,High,06,12,Science,End of Course,Science,,0,0,,0,0
12,Botetourt County ,220,Breckinridge Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,89,94,10,4,21
12,Botetourt County ,220,Breckinridge Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,77,83,79,10,10,7
12,Botetourt County ,220,Breckinridge Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,80,81,83,3,19,3
12,Botetourt County ,220,Breckinridge Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,80,90,79,37,34,18
12,Botetourt County ,220,Breckinridge Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,97,89,82,13,14,18
12,Botetourt County ,220,Breckinridge Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,77,86,83,3,10,3
12,Botetourt County ,220,Breckinridge Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,68,74,83,10,7,3
12,Botetourt County ,220,Breckinridge Elementary,Elem,PK,5,Science,Gr 5,Science,71,78,80,23,11,17
12,Botetourt County ,20,Buchanan Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,91,83,65,18,14,9
12,Botetourt County ,20,Buchanan Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,76,82,82,13,20,18
12,Botetourt County ,20,Buchanan Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,90,82,90,10,6,10
12,Botetourt County ,20,Buchanan Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,67,68,85,21,25,33
12,Botetourt County ,20,Buchanan Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,87,90,86,7,12,7
12,Botetourt County ,20,Buchanan Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,82,80,87,7,5,0
12,Botetourt County ,20,Buchanan Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,98,88,88,24,6,17
12,Botetourt County ,20,Buchanan Elementary,Elem,PK,5,Science,Gr 5,Science,80,76,93,22,8,29
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,English: Reading,Gr 6,English Reading,82,86,78,16,19,8
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,English: Reading,Gr 7,English Reading,82,87,86,10,18,10
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,English: Reading,Gr 8,English Reading,86,79,87,9,9,11
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,English: Writing,Gr 8,Writing,55,63,,4,10,
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,History and Social Sciences,Content Specific,Civics & Econ,89,83,84,25,14,20
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,History and Social Sciences,End of Course,World History I,,0,0,,0,0
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,Mathematics,Gr 6,Mathematics,80,88,73,14,16,4
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,Mathematics,Gr 7,Mathematics,90,92,92,19,33,30
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,Mathematics,Gr 8,Mathematics,80,88,87,3,5,8
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,Mathematics,End of Course,Algebra I,100,100,100,71,81,64
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,Mathematics,End of Course,Geometry,100,100,100,60,57,44
12,Botetourt County ,420,Central Academy Middle,Middle,06,8,Science,Gr 8,Science,85,69,79,7,5,7
12,Botetourt County ,390,Cloverdale Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,88,84,87,17,22,18
12,Botetourt County ,390,Cloverdale Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,88,87,87,37,33,28
12,Botetourt County ,390,Cloverdale Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,78,80,89,9,9,17
12,Botetourt County ,390,Cloverdale Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,88,89,75,46,42,25
12,Botetourt County ,390,Cloverdale Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,83,84,92,15,9,16
12,Botetourt County ,390,Cloverdale Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,86,76,87,14,20,24
12,Botetourt County ,390,Cloverdale Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,69,73,78,7,4,9
12,Botetourt County ,390,Cloverdale Elementary,Elem,PK,5,Science,Gr 5,Science,69,67,83,9,13,23
12,Botetourt County ,400,Colonial Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,85,89,88,20,20,14
12,Botetourt County ,400,Colonial Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,86,91,89,24,27,30
12,Botetourt County ,400,Colonial Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,86,82,83,18,13,16
12,Botetourt County ,400,Colonial Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,82,93,86,49,55,47
12,Botetourt County ,400,Colonial Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,91,83,88,6,17,6
12,Botetourt County ,400,Colonial Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,86,96,90,28,29,29
12,Botetourt County ,400,Colonial Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,84,86,89,25,17,23
12,Botetourt County ,400,Colonial Elementary,Elem,PK,5,Science,Gr 5,Science,82,78,87,30,24,28
12,Botetourt County ,30,Eagle Rock Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,89,81,88,11,0,13
12,Botetourt County ,30,Eagle Rock Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,71,83,86,14,11,14
12,Botetourt County ,30,Eagle Rock Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,87,86,75,17,14,19
12,Botetourt County ,30,Eagle Rock Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,79,83,79,14,39,21
12,Botetourt County ,30,Eagle Rock Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,89,88,81,17,0,0
12,Botetourt County ,30,Eagle Rock Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,93,89,86,0,22,0
12,Botetourt County ,30,Eagle Rock Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,87,100,94,13,7,19
12,Botetourt County ,30,Eagle Rock Elementary,Elem,PK,5,Science,Gr 5,Science,82,71,69,18,7,13
12,Botetourt County ,460,Greenfield Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,85,79,84,8,13,19
12,Botetourt County ,460,Greenfield Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,83,89,82,14,28,21
12,Botetourt County ,460,Greenfield Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,75,85,81,12,10,3
12,Botetourt County ,460,Greenfield Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,83,88,85,38,39,42
12,Botetourt County ,460,Greenfield Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,82,80,85,15,20,19
12,Botetourt County ,460,Greenfield Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,94,88,80,22,23,23
12,Botetourt County ,460,Greenfield Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,73,84,81,10,20,14
12,Botetourt County ,460,Greenfield Elementary,Elem,PK,5,Science,Gr 5,Science,71,79,75,27,18,23
12,Botetourt County ,430,James River High,High,09,12,English: Reading,End of Course,English Reading,88,90,91,20,26,22
12,Botetourt County ,430,James River High,High,09,12,History and Social Sciences,End of Course,VA & US History,0,50,27,0,0,0
12,Botetourt County ,430,James River High,High,09,12,History and Social Sciences,End of Course,World History I,82,88,90,3,4,9
12,Botetourt County ,430,James River High,High,09,12,History and Social Sciences,End of Course,World History II,0,33,0,0,0,0
12,Botetourt County ,430,James River High,High,09,12,Mathematics,End of Course,Algebra I,86,92,94,1,0,0
12,Botetourt County ,430,James River High,High,09,12,Mathematics,End of Course,Algebra II,0,0,100,0,0,14
12,Botetourt County ,430,James River High,High,09,12,Mathematics,End of Course,Geometry,82,90,89,0,3,0
12,Botetourt County ,430,James River High,High,09,12,Mathematics,End of Course,Mathematics,0,,0,0,,0
12,Botetourt County ,430,James River High,High,09,12,Science,End of Course,Biology,72,83,84,7,7,4
12,Botetourt County ,430,James River High,High,09,12,Science,End of Course,Chemistry,0,0,,0,0,
12,Botetourt County ,430,James River High,High,09,12,Science,End of Course,Earth Science,82,86,88,0,0,0
12,Botetourt County ,430,James River High,High,09,12,Science,End of Course,Science,0,,0,0,,0
12,Botetourt County ,440,Lord Botetourt High,High,09,12,English: Reading,End of Course,English Reading,94,90,91,30,26,29
12,Botetourt County ,440,Lord Botetourt High,High,09,12,History and Social Sciences,End of Course,VA & US History,57,29,35,14,0,2
12,Botetourt County ,440,Lord Botetourt High,High,09,12,History and Social Sciences,End of Course,World History I,76,76,76,8,14,12
12,Botetourt County ,440,Lord Botetourt High,High,09,12,History and Social Sciences,End of Course,World History II,33,26,12,0,0,6
12,Botetourt County ,440,Lord Botetourt High,High,09,12,Mathematics,End of Course,Algebra I,84,85,93,3,2,2
12,Botetourt County ,440,Lord Botetourt High,High,09,12,Mathematics,End of Course,Algebra II,98,100,96,36,16,17
12,Botetourt County ,440,Lord Botetourt High,High,09,12,Mathematics,End of Course,Geometry,96,92,86,1,2,1
12,Botetourt County ,440,Lord Botetourt High,High,09,12,Mathematics,End of Course,Mathematics,,0,0,,0,0
12,Botetourt County ,440,Lord Botetourt High,High,09,12,Science,End of Course,Biology,72,71,79,9,7,8
12,Botetourt County ,440,Lord Botetourt High,High,09,12,Science,End of Course,Chemistry,67,75,67,50,42,13
12,Botetourt County ,440,Lord Botetourt High,High,09,12,Science,End of Course,Earth Science,76,89,80,2,8,5
12,Botetourt County ,440,Lord Botetourt High,High,09,12,Science,End of Course,Science,,0,0,,0,0
